DISTRICT,DD200AC01218R,DD200AC01318R,DD200AC01S18R,DD200AM01218R,DD200AM01318R,DD200AM01S18R,DD200AR01218R,DD200AR01318R,DD200AR01S18R,DD200AS01218R,DD200AS01318R,DD200AS01S18R,DD200AW01218R,DD200AW01318R,DD200AW01S18R,DD300AC01218R,DD300AC01318R,DD300AC01S18R,DD300AM01218R,DD300AM01318R,DD300AM01S18R,DD300AR01218R,DD300AR01318R,DD300AR01S18R,DD300AS01218R,DD300AS01318R,DD300AS01S18R,DD300AW01218R,DD300AW01318R,DD300AW01S18R,DD400AC01218R,DD400AC01318R,DD400AC01S18R,DD400AM01218R,DD400AM01318R,DD400AM01S18R,DD400AR01218R,DD400AR01318R,DD400AR01S18R,DD400AS01218R,DD400AS01318R,DD400AS01S18R,DD400AW01218R,DD400AW01318R,DD400AW01S18R,DDA00AC01218R,DDA00AC01318R,DDA00AC01S18R,DDA00AM01218R,DDA00AM01318R,DDA00AM01S18R,DDA00AR01218R,DDA00AR01318R,DDA00AR01S18R,DDA00AS01218R,DDA00AS01318R,DDA00AS01S18R,DDA00AW01218R,DDA00AW01318R,DDA00AW01S18R,DDB00AC01218R,DDB00AC01318R,DDB00AC01S18R,DDB00AM01218R,DDB00AM01318R,DDB00AM01S18R,DDB00AR01218R,DDB00AR01318R,DDB00AR01S18R,DDB00AS01218R,DDB00AS01318R,DDB00AS01S18R,DDB00AW01218R,DDB00AW01318R,DDB00AW01S18R,DDE00AC01218R,DDE00AC01318R,DDE00AC01S18R,DDE00AM01218R,DDE00AM01318R,DDE00AM01S18R,DDE00AR01218R,DDE00AR01318R,DDE00AR01S18R,DDE00AS01218R,DDE00AS01318R,DDE00AS01S18R,DDE00AW01218R,DDE00AW01318R,DDE00AW01S18R,DDF00AC01218R,DDF00AC01318R,DDF00AC01S18R,DDF00AM01218R,DDF00AM01318R,DDF00AM01S18R,DDF00AR01218R,DDF00AR01318R,DDF00AR01S18R,DDF00AS01218R,DDF00AS01318R,DDF00AS01S18R,DDF00AW01218R,DDF00AW01318R,DDF00AW01S18R,DDH00AC01218R,DDH00AC01318R,DDH00AC01S18R,DDH00AM01218R,DDH00AM01318R,DDH00AM01S18R,DDH00AR01218R,DDH00AR01318R,DDH00AR01S18R,DDH00AS01218R,DDH00AS01318R,DDH00AS01S18R,DDH00AW01218R,DDH00AW01318R,DDH00AW01S18R,DDI00AC01218R,DDI00AC01318R,DDI00AC01S18R,DDI00AM01218R,DDI00AM01318R,DDI00AM01S18R,DDI00AR01218R,DDI00AR01318R,DDI00AR01S18R,DDI00AS01218R,DDI00AS01318R,DDI00AS01S18R,DDI00AW01218R,DDI00AW01318R,DDI00AW01S18R,DDL00AC01218R,DDL00AC01318R,DDL00AC01S18R,DDL00AM01218R,DDL00AM01318R,DDL00AM01S18R,DDL00AR01218R,DDL00AR01318R,DDL00AR01S18R,DDL00AS01218R,DDL00AS01318R,DDL00AS01S18R,DDL00AW01218R,DDL00AW01318R,DDL00AW01S18R,DDM00AC01218R,DDM00AC01318R,DDM00AC01S18R,DDM00AM01218R,DDM00AM01318R,DDM00AM01S18R,DDM00AR01218R,DDM00AR01318R,DDM00AR01S18R,DDM00AS01218R,DDM00AS01318R,DDM00AS01S18R,DDM00AW01218R,DDM00AW01318R,DDM00AW01S18R,DDR00AC01218R,DDR00AC01318R,DDR00AC01S18R,DDR00AM01218R,DDR00AM01318R,DDR00AM01S18R,DDR00AR01218R,DDR00AR01318R,DDR00AR01S18R,DDR00AS01218R,DDR00AS01318R,DDR00AS01S18R,DDR00AW01218R,DDR00AW01318R,DDR00AW01S18R,DDS00AC01218R,DDS00AC01318R,DDS00AC01S18R,DDS00AM01218R,DDS00AM01318R,DDS00AM01S18R,DDS00AR01218R,DDS00AR01318R,DDS00AR01S18R,DDS00AS01218R,DDS00AS01318R,DDS00AS01S18R,DDS00AW01218R,DDS00AW01318R,DDS00AW01S18R,DDW00AC01218R,DDW00AC01318R,DDW00AC01S18R,DDW00AM01218R,DDW00AM01318R,DDW00AM01S18R,DDW00AR01218R,DDW00AR01318R,DDW00AR01S18R,DDW00AS01218R,DDW00AS01318R,DDW00AS01S18R,DDW00AW01218R,DDW00AW01318R,DDW00AW01S18R
"021805",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31,7,69,47,23,83,43,19,76,.,.,.,38,8,68,-1,-1,-1,48,24,84,46,20,77,.,.,.,37,8,72,-1,-1,-1,44,21,83,42,17,75,.,.,.,36,8,65,-1,-1,-1,46,21,84,45,21,82,.,.,.,-1,-1,-1,-1,-1,-1,45,19,84,37,15,73,.,.,.,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,34,17,78,-1,-1,-1,.,.,.,-1,-1,-1,45,17,66,48,25,83,41,16,69,.,.,.,-1,-1,-1,-1,-1,-1,32,13,74,28,7,63,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1
"021901",64,40,86,62,39,90,57,31,81,47,37,77,51,29,72,85,63,96,89,71,97,82,54,94,84,67,94,77,44,89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,64,36,87,61,35,87,57,29,81,60,43,81,50,19,71,28,9,67,30,11,66,26,8,55,30,11,54,22,6,43,39,15,72,39,17,75,33,12,64,35,17,60,27,7,50,62,33,86,60,34,88,61,32,84,58,39,79,53,22,75,46,18,77,46,21,82,42,16,73,43,26,69,34,10,57,-1,-1,-1,-1,-1,-1,46,21,67,-1,-1,-1,-1,-1,-1,24,8,55,32,13,74,18,6,52,-1,-1,-1,-1,-1,-1,66,39,88,62,35,87,53,25,78,62,46,82,46,15,67,33,10,68,33,14,72,24,7,55,39,18,62,19,4,38,24,6,49,27,10,52,21,7,40,21,4,45,19,4,29,77,46,95,71,41,94,68,36,89,71,53,90,59,21,80
"021902",43,22,80,36,17,74,40,20,72,48,23,61,-1,-1,-1,-1,-1,-1,50,33,72,60,36,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,38,15,70,35,15,71,33,12,63,45,25,69,29,6,55,22,5,56,20,6,56,20,5,49,30,12,58,15,2,40,30,9,65,30,12,67,26,8,58,35,16,63,22,4,48,37,13,72,36,15,73,37,13,67,42,21,69,33,8,60,35,11,69,35,15,71,30,9,61,40,20,66,26,5,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,5,56,32,13,68,18,5,50,18,5,44,18,3,42,40,16,69,35,16,69,30,10,59,49,28,70,25,5,50,25,5,61,25,8,63,21,5,53,33,13,60,17,2,42,20,4,36,21,7,42,21,5,32,27,9,44,17,2,25,64,33,88,52,27,83,56,25,80,69,48,86,49,15,73
"022004",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,31,17,67,28,9,55,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,25,13,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,21,73,28,12,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,15,63,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"022901",100,86,100,-1,-1,-1,75,50,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,-1,-1,-1,.,.,.,61,27,89,40,16,79,48,18,78,58,37,86,33,10,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,18,83,31,15,72,37,12,70,47,29,75,31,8,66,57,24,90,42,16,82,52,23,84,60,34,90,49,10,80,52,16,87,33,13,75,39,12,74,54,31,81,31,6,65,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,65,29,88,39,16,77,44,14,73,57,40,83,20,10,55,28,6,74,-1,-1,-1,20,6,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,10,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,74,41,94,56,21,88,64,30,87,65,48,94,40,19,71
"022902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,73,36,100,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,60,25,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,67,39,100,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,68,37,100,.,.,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,80,33,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,79,36,100,-1,-1,-1,-1,-1,-1
"022903",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"023902",.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,50,26,91,47,20,80,62,42,81,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,45,20,93,33,9,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,59,28,95,45,19,77,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,22,96,38,10,73,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,45,25,89,48,21,81,63,42,84,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,29,86,54,30,85,77,69,100,-1,-1,-1
"024901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31,10,73,35,12,72,32,10,62,28,9,63,22,2,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,27,8,70,31,9,70,28,9,59,20,7,58,-1,-1,-1,30,8,73,38,12,72,36,12,64,22,7,60,-1,-1,-1,31,10,73,34,12,72,32,10,62,28,9,63,21,2,46,.,.,.,.,.,.,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,11,73,32,11,73,28,9,60,35,11,66,-1,-1,-1,18,3,65,22,7,63,15,2,49,16,3,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,6,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"025901",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,48,14,81,37,12,75,50,15,77,66,34,92,39,7,64,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,5,71,30,8,70,41,10,72,59,28,88,-1,-1,-1,46,12,83,37,11,77,56,17,82,57,28,91,43,10,67,42,13,84,35,6,75,46,11,74,51,19,86,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,16,80,36,13,74,45,13,74,73,39,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,15,85,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,52,14,82,39,16,77,52,17,80,71,39,94,-1,-1,-1
"025902",-1,-1,-1,36,11,70,35,12,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,81,56,100,67,28,94,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,45,16,78,39,15,74,40,16,71,47,23,79,30,5,55,-1,-1,-1,20,9,59,23,7,48,-1,-1,-1,-1,-1,-1,36,11,69,31,10,68,30,10,63,37,14,71,21,2,46,42,14,77,40,15,76,44,17,74,47,20,78,35,6,62,35,8,70,32,10,69,32,10,64,37,13,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49,17,78,38,14,72,37,14,67,47,26,79,25,5,49,25,4,65,19,3,60,19,3,53,20,3,64,-1,-1,-1,24,7,44,22,6,44,18,6,37,-1,-1,-1,-1,-1,-1,57,23,86,47,19,79,49,21,78,56,31,86,36,8,63
"025904",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,56,17,72,33,10,70,48,11,79,48,24,68,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,50,19,62,-1,-1,-1,45,11,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,34,13,68,51,12,77,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,58,21,71,32,13,71,47,11,82,50,31,69,-1,-1,-1
"025905",.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,53,17,82,36,11,71,36,18,66,58,30,82,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,49,12,80,30,7,66,26,12,58,47,25,72,-1,-1,-1,-1,-1,-1,33,8,73,43,24,76,58,24,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,49,16,81,38,13,70,31,14,60,59,37,74,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,18,78,40,13,75,39,22,72,61,29,80,-1,-1,-1
"025906",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,59,20,96,56,24,90,54,20,80,67,24,88,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,49,20,87,41,14,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,24,94,55,23,84,-1,-1,-1,-1,-1,-1,-1,-1,-1,63,31,88,56,31,81,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,67,21,100,58,23,87,52,17,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,64,22,94,58,24,94,56,20,82,66,17,90,-1,-1,-1
"025908",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,53,15,91,50,21,73,47,18,67,42,19,85,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,46,20,66,44,12,63,-1,-1,-1,-1,-1,-1,-1,-1,-1,64,25,82,57,22,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,36,18,64,36,14,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,58,21,82,54,20,68,-1,-1,-1,-1,-1,-1
"025909",-1,-1,-1,75,31,94,58,37,84,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,55,24,88,52,19,89,55,26,83,57,33,84,49,9,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,17,85,44,14,84,48,21,78,44,21,77,47,7,73,51,24,88,49,19,90,58,31,86,52,32,84,56,12,79,-1,-1,-1,43,8,89,47,19,81,44,17,75,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,59,24,88,55,19,89,53,23,80,64,35,85,-1,-1,-1,25,5,74,28,7,78,27,9,65,32,11,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,15,50,-1,-1,-1,-1,-1,-1,58,28,90,55,22,89,59,29,84,60,37,86,50,10,80
"026901",-1,-1,-1,-1,-1,-1,32,18,74,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,56,25,84,47,18,80,42,17,74,50,27,75,37,7,64,-1,-1,-1,29,10,68,-1,-1,-1,41,22,69,-1,-1,-1,42,13,76,38,11,73,31,10,65,35,17,65,26,3,53,57,22,87,48,20,80,46,21,79,50,24,74,45,11,66,46,18,80,45,15,78,34,12,65,42,21,67,27,6,62,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,7,62,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,27,82,45,17,79,38,13,69,50,30,76,30,4,61,25,6,70,26,5,68,16,3,53,30,9,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,69,34,92,53,23,84,51,22,82,57,31,82,45,9,68
"026902",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,30,6,64,33,13,69,27,11,61,34,19,55,22,6,46,-1,-1,-1,25,10,57,28,14,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,10,64,24,10,57,28,17,44,-1,-1,-1,-1,-1,-1,33,12,70,32,14,66,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,10,66,18,8,56,44,28,56,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,14,67,23,8,56,39,21,58,-1,-1,-1,-1,-1,-1,16,5,62,13,5,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,23,58,33,20,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,20,80,36,11,80,-1,-1,-1,-1,-1,-1
"026903",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,39,11,71,44,24,76,33,13,62,47,23,74,-1,-1,-1,-1,-1,-1,38,17,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,18,72,25,9,56,40,15,69,-1,-1,-1,42,11,72,45,25,78,39,16,67,51,27,76,-1,-1,-1,-1,-1,-1,37,23,70,33,12,50,75,38,88,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,11,70,44,23,75,28,10,57,42,18,73,-1,-1,-1,-1,-1,-1,22,9,64,15,4,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,23,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,16,82,59,33,82,46,21,74,67,37,85,-1,-1,-1
"027903",-1,-1,-1,-1,-1,-1,33,13,59,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,56,21,81,36,13,73,39,13,69,45,22,73,28,6,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,14,74,28,8,67,30,9,62,36,16,65,20,5,44,53,23,78,36,12,74,44,16,74,43,19,70,36,9,62,39,16,71,30,9,70,31,9,65,34,14,67,21,4,47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,58,20,84,37,13,73,34,11,65,46,24,75,22,3,46,24,4,59,14,3,54,13,3,47,23,8,52,-1,-1,-1,22,10,38,15,6,41,17,4,34,-1,-1,-1,-1,-1,-1,63,24,85,40,15,76,43,16,72,50,25,75,32,6,57
"027904",-1,-1,-1,-1,-1,-1,47,23,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,72,50,83,43,22,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,42,100,-1,-1,-1,-1,-1,-1,50,22,79,42,18,75,41,17,70,41,22,71,28,7,53,-1,-1,-1,41,22,66,42,20,67,-1,-1,-1,-1,-1,-1,39,14,70,33,13,69,31,12,62,31,16,61,18,4,42,47,19,78,41,16,78,45,19,75,32,15,71,35,11,63,39,13,71,33,12,67,29,9,60,31,16,60,18,4,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,18,6,55,27,9,60,19,6,45,-1,-1,-1,-1,-1,-1,54,24,79,42,19,72,38,16,65,49,29,71,22,3,44,30,9,65,25,9,62,21,6,53,23,9,52,-1,-1,-1,28,7,54,20,7,46,18,6,35,24,8,44,-1,-1,-1,63,31,86,50,23,82,53,24,80,53,29,81,37,11,60
"028902",-1,-1,-1,55,31,72,53,21,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,92,58,92,77,46,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,12,69,35,17,69,32,11,62,40,17,70,22,4,47,-1,-1,-1,28,10,56,26,11,52,29,9,69,-1,-1,-1,30,10,66,31,14,66,26,8,57,34,12,65,17,2,42,32,10,70,35,16,70,37,13,67,40,15,71,27,6,54,29,10,66,33,14,68,29,9,59,35,14,67,21,4,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,5,63,29,12,65,17,4,48,12,4,42,-1,-1,-1,36,15,69,36,17,68,28,9,58,41,20,70,17,3,40,21,4,60,24,9,61,18,4,50,23,7,57,12,1,33,-1,-1,-1,10,3,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,25,83,46,25,77,47,21,74,57,31,80,27,6,55
"028903",-1,-1,-1,-1,-1,-1,35,25,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31,10,62,28,12,63,27,9,60,41,21,66,17,3,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,6,55,24,9,57,24,8,55,34,15,59,15,3,31,30,9,66,29,11,64,30,11,66,36,21,68,-1,-1,-1,25,5,57,24,9,58,26,8,57,38,18,62,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,14,5,48,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,11,59,27,12,61,25,7,54,46,21,65,-1,-1,-1,-1,-1,-1,12,2,49,11,2,43,17,4,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49,21,76,39,20,76,35,12,71,54,30,82,-1,-1,-1
